img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,sensitivity,specificity,mean_iou,mean_dice
94,32.846927642822266,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8160016705664269,0.8985849156287142
95,33.373355865478516,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8221348407353184,0.9023701407100002
96,33.056020736694336,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8057237106072348,0.8923843304350899
97,32.70578384399414,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8311412870177672,0.9077812322289228
98,32.851219177246094,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8109286368868427,0.8955524901470062
99,32.6390266418457,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,33.087968826293945,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.5929597451311606,0.7444754921692484
101,32.80830383300781,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7914962234056537,0.8832638167923924
102,32.735347747802734,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8262167078192881,0.9048275081073471
103,32.61709213256836,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7201583311723235,0.8350970207504981
104,32.196044921875,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7552279316968349,0.8604830075783227
105,34.624576568603516,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5979502380749072,0.7483965693390723
106,34.55352783203125,3,2,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,32.61518478393555,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5552957900702136,0.7140709743001938
108,33.02645683288574,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,32.66191482543945,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6867137497367619,0.8131971586809824
110,32.689571380615234,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6251340130844752,0.768018589719099
111,32.86552429199219,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5343910183104845,0.6965512857327614
112,32.7296257019043,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6904548168312851,0.8167515354367383
113,32.81593322753906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6023231804419369,0.7518121234632611
114,32.67192840576172,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7853693072632522,0.8797691597329416
