img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
129,61.32221221923828,2,2,2,0,0,1.0,1.0,1.0,0.921035819037803
130,59.53359603881836,2,2,2,0,0,1.0,1.0,1.0,0.9139948766059713
131,59.96108055114746,2,2,2,0,0,1.0,1.0,1.0,0.9177403022842274
132,59.85713005065918,2,2,2,0,0,1.0,1.0,1.0,0.9139727488875482
133,59.409141540527344,2,2,2,0,0,1.0,1.0,1.0,0.9091881531666945
134,59.380531311035156,2,2,2,0,0,1.0,1.0,1.0,0.9097633434950125
135,59.587955474853516,2,2,2,0,0,1.0,1.0,1.0,0.9084015278575786
136,59.59010124206543,2,2,2,0,0,1.0,1.0,1.0,0.9111534158123826
137,59.79180335998535,2,2,2,0,0,1.0,1.0,1.0,0.917743437191455
138,59.56220626831055,2,2,2,0,0,1.0,1.0,1.0,0.7677458264123302
139,61.360836029052734,2,2,2,0,0,1.0,1.0,1.0,0.9163149230751942
140,59.595584869384766,2,2,2,0,0,1.0,1.0,1.0,0.9142525173670659
141,59.597015380859375,2,2,2,0,0,1.0,1.0,1.0,0.9175472651150385
142,59.667110443115234,2,2,2,0,0,1.0,1.0,1.0,0.9111906861603283
143,59.77582931518555,2,2,2,0,0,1.0,1.0,1.0,0.9128949128339179
144,59.89193916320801,2,2,2,0,0,1.0,1.0,1.0,0.9165626421587336
145,59.43775177001953,2,2,2,0,0,1.0,1.0,1.0,0.9200302713162739
