img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
123,28.62095832824707,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8601125493804129,0.9239583580612323,352533,8163,45634,642246,0.8853897987527847,0.9874494356627906,0.977368753742764,0.9291084161436254,0.867602687470775,0.948695182800293
124,28.585195541381836,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8989095233361455,0.9467421469742017,272511,6193,25124,744748,0.9155878844893913,0.9917530138852453,0.9777792927263333,0.9456621883995356,0.8969252340139816,0.9701337814331055
125,29.15501594543457,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8184772345639882,0.9000946208847878,269973,51740,60661,666202,0.8165312702262926,0.9279328970863941,0.8391734247605785,0.8276975290757833,0.7060443440192063,0.8928060531616211
126,28.187990188598633,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8770831885293855,0.9344842597920624,218174,6594,22508,801300,0.9064824124778754,0.9918380381584713,0.970663083712984,0.9374755612847782,0.8823096459017454,0.9722461700439453
127,28.270244598388672,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8591880786896758,0.9242310961622082,218275,7595,28190,794516,0.8856227050493984,0.9905312357017919,0.9663744631867889,0.9242380937258513,0.8591474454853184,0.9658727645874023
128,29.232025146484375,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9163812701130761,0.9563663394174219,295110,6098,72280,675088,0.8032608399793135,0.9910479663410581,0.9797548537887439,0.8827726077553328,0.7901458681403418,0.9252529144287109
129,28.484821319580078,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8921727489313074,0.9429903485692381,324410,56092,31488,636586,0.9115252122799229,0.9190215367024793,0.8525842176913656,0.8810700706137968,0.7874220248064273,0.9164772033691406
130,40.28034210205078,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.8956973095950846,0.9448328206047687,336810,54572,30120,627074,0.91791349848745,0.9199408490624166,0.8605658921462919,0.8883150998533585,0.7990709415376439,0.9192314147949219
131,27.78792381286621,3,1,1,2,0,0.3333333333333333,1.0,0.5,1.0,0.33333333333333337,0.868548515165952,0.9296504833740571,175016,96446,17224,759890,0.9104036620890553,0.8873736477270604,0.6447163875606899,0.7548641153154396,0.6062503896967639,0.8915958404541016
132,29.15167808532715,4,2,2,2,0,0.5,1.0,0.6666666666666666,1.0,0.5,0.9211486142711014,0.9589371674301359,347516,51376,22160,627524,0.9400556162693818,0.9243246428045367,0.8712032329552861,0.9043207627692019,0.8253517380276071,0.92987060546875
