img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
88,22.544145584106445,2,2,2,0,0,1.0,1.0,1.0,0.8681013930594725
89,21.507740020751953,2,2,2,0,0,1.0,1.0,1.0,0.698125320785395
90,22.77374267578125,2,2,2,0,0,1.0,1.0,1.0,0.8325182755999901
91,22.792339324951172,2,2,2,0,0,1.0,1.0,1.0,0.8815752246176692
92,22.49288558959961,2,2,2,0,0,1.0,1.0,1.0,0.8419956733471878
93,21.48604393005371,2,2,2,0,0,1.0,1.0,1.0,0.7859505858979376
94,22.539138793945312,2,2,2,0,0,1.0,1.0,1.0,0.8778386319702725
95,21.50726318359375,2,2,2,0,0,1.0,1.0,1.0,0.9204620986180798
96,23.36573600769043,1,2,0,1,2,0.0,0.0,0.0,0.0
97,21.53491973876953,2,2,2,0,0,1.0,1.0,1.0,0.9039911193118733
98,22.454261779785156,2,2,2,0,0,1.0,1.0,1.0,0.8738775109100629
99,21.457910537719727,2,2,2,0,0,1.0,1.0,1.0,0.7344445619633836
100,22.60589599609375,2,2,2,0,0,1.0,1.0,1.0,0.8909534644924433
101,22.39680290222168,2,2,2,0,0,1.0,1.0,1.0,0.8782373357597599
102,22.505760192871094,2,2,2,0,0,1.0,1.0,1.0,0.8678991468078872
103,21.52419090270996,2,2,2,0,0,1.0,1.0,1.0,0.8924691799503832
104,22.33433723449707,2,2,2,0,0,1.0,1.0,1.0,0.8835808422491588
105,21.490812301635742,2,2,2,0,0,1.0,1.0,1.0,0.8732641223507354
106,22.657394409179688,2,2,2,0,0,1.0,1.0,1.0,0.8791944541843149
107,21.38662338256836,2,2,2,0,0,1.0,1.0,1.0,0.8741069841324648
108,22.345542907714844,2,2,2,0,0,1.0,1.0,1.0,0.885209699080646
109,21.723031997680664,2,2,2,0,0,1.0,1.0,1.0,0.8793890196530061
110,22.449493408203125,2,2,2,0,0,1.0,1.0,1.0,0.8765296808449881
111,21.39425277709961,2,2,2,0,0,1.0,1.0,1.0,0.8762879372796913
112,24.40929412841797,2,2,2,0,0,1.0,1.0,1.0,0.8824261729617183
113,21.43406867980957,2,2,2,0,0,1.0,1.0,1.0,0.8759464607742973
114,22.433042526245117,2,2,2,0,0,1.0,1.0,1.0,0.8700421377595164
115,21.59285545349121,2,2,2,0,0,1.0,1.0,1.0,0.8749892770612344
116,22.50194549560547,2,2,2,0,0,1.0,1.0,1.0,0.8756005811034154
117,22.664308547973633,2,2,2,0,0,1.0,1.0,1.0,0.869463061911286
118,22.5069522857666,2,2,2,0,0,1.0,1.0,1.0,0.8612727372599925
119,21.26455307006836,2,2,2,0,0,1.0,1.0,1.0,0.8728764030675762
120,22.4459171295166,2,2,2,0,0,1.0,1.0,1.0,0.8745286814062572
121,21.425962448120117,2,2,2,0,0,1.0,1.0,1.0,0.8725774389756523
122,22.342443466186523,2,2,2,0,0,1.0,1.0,1.0,0.8760994001278597
123,23.70595932006836,2,2,2,0,0,1.0,1.0,1.0,0.871398735942928
124,22.38607406616211,2,2,2,0,0,1.0,1.0,1.0,0.8759055221393388
125,21.49486541748047,2,2,2,0,0,1.0,1.0,1.0,0.8705919589271907
126,22.165775299072266,2,2,2,0,0,1.0,1.0,1.0,0.8720854953277376
127,21.571636199951172,2,2,2,0,0,1.0,1.0,1.0,0.881860070103238
128,21.85344696044922,2,2,2,0,0,1.0,1.0,1.0,0.8714160655111683
129,22.357463836669922,2,2,2,0,0,1.0,1.0,1.0,0.8810326999669548
130,21.5451717376709,2,2,2,0,0,1.0,1.0,1.0,0.869758098822436
131,21.31032943725586,2,2,2,0,0,1.0,1.0,1.0,0.8870978781771881
132,21.503686904907227,2,2,2,0,0,1.0,1.0,1.0,0.8846486850468909
133,22.705793380737305,2,2,2,0,0,1.0,1.0,1.0,0.8714416367537459
134,22.31121063232422,2,2,2,0,0,1.0,1.0,1.0,0.8738925480184274
135,22.77398109436035,2,2,2,0,0,1.0,1.0,1.0,0.8697031413342472
136,22.289276123046875,2,2,2,0,0,1.0,1.0,1.0,0.8731844665622245
137,21.623611450195312,2,2,2,0,0,1.0,1.0,1.0,0.879399268018302
138,22.601842880249023,2,2,2,0,0,1.0,1.0,1.0,0.7348777181324512
139,21.46124839782715,2,2,2,0,0,1.0,1.0,1.0,0.8816789470433869
140,22.398710250854492,2,2,2,0,0,1.0,1.0,1.0,0.8754741754658422
141,21.50559425354004,2,2,2,0,0,1.0,1.0,1.0,0.8815128747806584
142,21.609067916870117,2,2,2,0,0,1.0,1.0,1.0,0.8799351938104649
143,21.755218505859375,2,2,2,0,0,1.0,1.0,1.0,0.8768975105399901
144,22.11451530456543,2,2,2,0,0,1.0,1.0,1.0,0.8854505284009473
145,21.525144577026367,2,2,2,0,0,1.0,1.0,1.0,0.8877398949584056
146,22.238731384277344,2,2,2,0,0,1.0,1.0,1.0,0.8756962214865086
147,22.452116012573242,2,2,2,0,0,1.0,1.0,1.0,0.8805771271449345
148,22.338151931762695,2,2,2,0,0,1.0,1.0,1.0,0.7901675698990354
149,21.539688110351562,2,2,2,0,0,1.0,1.0,1.0,0.8805677737191793
150,22.295236587524414,2,2,2,0,0,1.0,1.0,1.0,0.891412581610094
151,21.442413330078125,2,2,2,0,0,1.0,1.0,1.0,0.88804976263008
152,21.69036865234375,2,2,2,0,0,1.0,1.0,1.0,0.8743410970247625
153,21.303415298461914,2,2,2,0,0,1.0,1.0,1.0,0.8742517231642939
154,21.99721336364746,2,2,2,0,0,1.0,1.0,1.0,0.9037306986000447
155,21.457672119140625,2,2,2,0,0,1.0,1.0,1.0,0.8833270965686675
156,21.99244499206543,2,2,2,0,0,1.0,1.0,1.0,0.8887226867872189
157,21.494150161743164,2,2,2,0,0,1.0,1.0,1.0,0.89212192504241
158,22.513151168823242,2,2,2,0,0,1.0,1.0,1.0,0.8960418757936536
159,21.421432495117188,2,2,2,0,0,1.0,1.0,1.0,0.8860902255201886
160,22.188901901245117,2,2,2,0,0,1.0,1.0,1.0,0.8915881011259204
161,22.70054817199707,2,2,2,0,0,1.0,1.0,1.0,0.889600700039255
162,21.64149284362793,2,2,2,0,0,1.0,1.0,1.0,0.8836623771432086
163,21.655559539794922,2,2,2,0,0,1.0,1.0,1.0,0.8874960156436951
164,21.616220474243164,2,2,2,0,0,1.0,1.0,1.0,0.9030500260637921
165,21.57306671142578,2,2,2,0,0,1.0,1.0,1.0,0.915236573340738
166,22.48406410217285,2,2,2,0,0,1.0,1.0,1.0,0.89768102287542
167,21.352529525756836,2,2,2,0,0,1.0,1.0,1.0,0.8949097479899218
168,22.90797233581543,2,2,2,0,0,1.0,1.0,1.0,0.8842220377512662
169,21.407604217529297,2,2,2,0,0,1.0,1.0,1.0,0.8910940902853571
170,22.21846580505371,2,2,2,0,0,1.0,1.0,1.0,0.8755510992355238
171,21.537065505981445,2,2,2,0,0,1.0,1.0,1.0,0.888547883854724
172,22.270679473876953,2,2,2,0,0,1.0,1.0,1.0,0.8856840093008798
173,21.404027938842773,2,2,2,0,0,1.0,1.0,1.0,0.8878462506734446
174,21.47364616394043,2,2,2,0,0,1.0,1.0,1.0,0.8891038230000831
175,22.25327491760254,2,2,2,0,0,1.0,1.0,1.0,0.8950246238482258
176,23.473262786865234,2,2,2,0,0,1.0,1.0,1.0,0.8927283753762585
177,21.396875381469727,2,2,2,0,0,1.0,1.0,1.0,0.8837842523449084
178,22.159337997436523,2,2,2,0,0,1.0,1.0,1.0,0.878922770130771
179,21.421432495117188,2,2,2,0,0,1.0,1.0,1.0,0.8784113745812665
180,22.20439910888672,2,2,2,0,0,1.0,1.0,1.0,0.8868522908968963
181,21.420001983642578,2,2,2,0,0,1.0,1.0,1.0,0.8701941639787472
182,22.046327590942383,2,2,2,0,0,1.0,1.0,1.0,0.8830758237325702
183,21.371126174926758,2,2,2,0,0,1.0,1.0,1.0,0.8621831715458697
184,22.197723388671875,2,2,2,0,0,1.0,1.0,1.0,0.8817720858688354
185,21.27838134765625,2,2,2,0,0,1.0,1.0,1.0,0.8784457903838037
186,22.385358810424805,2,2,2,0,0,1.0,1.0,1.0,0.8803235167148589
187,21.396160125732422,2,2,2,0,0,1.0,1.0,1.0,0.8813895811337522
188,22.35269546508789,2,2,2,0,0,1.0,1.0,1.0,0.9066299551910122
189,22.4149227142334,2,2,2,0,0,1.0,1.0,1.0,0.8731244102499627
190,22.310733795166016,2,2,2,0,0,1.0,1.0,1.0,0.884079660674616
191,21.450042724609375,2,2,2,0,0,1.0,1.0,1.0,0.8828633557709895
192,22.047042846679688,2,2,2,0,0,1.0,1.0,1.0,0.8945843929033075
193,21.48580551147461,4,2,2,2,0,0.5,1.0,0.6666666666666666,0.8921829111711707
194,22.28546142578125,2,2,2,0,0,1.0,1.0,1.0,0.8858182029154225
195,21.337509155273438,2,2,2,0,0,1.0,1.0,1.0,0.88952922656614
196,22.34959602355957,4,2,2,2,0,0.5,1.0,0.6666666666666666,0.8435046776053279
197,21.305322647094727,3,3,3,0,0,1.0,1.0,1.0,0.8061989085579148
198,22.53866195678711,2,2,2,0,0,1.0,1.0,1.0,0.8853779661406302
199,21.384239196777344,2,2,2,0,0,1.0,1.0,1.0,0.882055873368245
200,22.204875946044922,2,2,2,0,0,1.0,1.0,1.0,0.8839244054265459
201,21.407127380371094,2,2,2,0,0,1.0,1.0,1.0,0.8887846300070263
202,21.726369857788086,1,1,1,0,0,1.0,1.0,1.0,0.8732758716318901
