img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
60,442.28124618530273,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9251625998645119,0.961042303758185,314644,3017,20005,710910,0.9402209479185655,0.9957740777418419,0.9905024538737837,0.9647069644800785,0.9318202010270504,0.9780445098876953
61,444.1192150115967,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9251773760099057,0.961082116566794,317616,3014,20701,707245,0.9388118244131983,0.9957564775666341,0.9905997567289399,0.9640107626258257,0.9305219859901386,0.9773836135864258
62,442.9161548614502,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9316121598060321,0.9645503527912612,316730,3028,18457,710361,0.9449352152678953,0.9957554714188191,0.9905303385685424,0.9671957187244731,0.9364753189539199,0.9795103073120117
63,443.65930557250977,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9298616360655818,0.96361700202795,313526,3007,18978,713065,0.9429239948993094,0.9958007016054251,0.9905002006109948,0.9661267385372483,0.9344730873205349,0.9790334701538086
64,442.7785873413086,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9308410255532837,0.9641057879594765,315568,3030,18088,711890,0.9457884767545016,0.9957617635539641,0.9904895824832548,0.9676230425570407,0.9372768692490926,0.9798603057861328
65,442.48199462890625,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9222712985616489,0.9594863059827607,313962,3699,20418,710497,0.9389377355104971,0.9948207494861354,0.9883555110636811,0.9630130620620483,0.9286646020604652,0.9770002365112305
66,443.10975074768066,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9250998761712452,0.9610650427870031,314659,3461,20603,709853,0.9385465695485918,0.9951479993382998,0.9891204576889224,0.9631700903912259,0.928956699131739,0.97705078125
67,442.28267669677734,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7778579100293753,0.8662182249911379,314420,4013,68880,661263,0.8202974171667101,0.9939679170750185,0.9873976629306636,0.8961243093883287,0.811798209716689,0.9304838180541992
68,442.40307807922363,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9233036527447187,0.9600884850462892,315105,3267,21362,708842,0.9365108613920533,0.9954122191967802,0.9897384192077193,0.9623892284973864,0.9275050480670172,0.9765119552612305
69,442.67797470092773,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9207759215870708,0.9586819795634354,314018,3019,21757,709782,0.9352036333854515,0.995764596289848,0.9904774521585809,0.9620472662879972,0.9268700154075928,0.9763717651367188
70,442.1207904815674,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9309583859652247,0.9641982475302449,314139,3017,18473,712947,0.9444608131997643,0.9957861009771442,0.9904873311556458,0.9669266568990779,0.9359709679437712,0.9795055389404297
